#EXPORTTYPE:DATA SINGLE							
#FILE:A+.ngb-sla							
#FORMAT:NETZSCH5							
#FTYPE:ANSI							
#IDENTITY:A-2+							
#DECIMAL:POINT							
#SEPARATOR:SEMICOLON							
#MTYPE:DIL							
#INSTRUMENT:NETZSCH DIL 402SE							
#PROJECT:1							
#DATE/TIME:10.12.2019 13:35							
#CORR. FILE:							
#TEMPCAL:TCALZERO.TMX							
#LABORATORY:1							
#OPERATOR:1							
#REMARK:							
#SAMPLE:A-2+							
#SAMPLE LENGTH /mm:23.75							
#MATERIAL:							
#MEASMODE:Standard Expansion							
#M.RANGE /¶Ãm:20000							
#CORR. CODE:010							
#RANGE:-110°„C/5.0(K/min)/200°„C							
#SEGMENT:S1/1							
#SEG. 1:-110°„C/5.0(K/min)/200°„C							
							
##Temp./°„C	Time/min	dL/Lo					
-41	13.84914	7.80663E-05					
-40.9	13.86897	7.81105E-05					
-40.8	13.8888	0.000078448					
-40.7	13.90867	7.84202E-05					
-40.6	13.92852	7.84799E-05					
-40.5	13.94837	7.88293E-05					
-40.4	13.96823	7.87798E-05					
-40.3	13.98809	7.89581E-05					
-40.2	14.00796	7.89333E-05					
-40.1	14.02783	7.91486E-05					
-40	14.0477	7.92959E-05					
-39.9	14.0676	7.93254E-05					
-39.8	14.08746	7.94061E-05					
-39.7	14.10731	7.95166E-05					
-39.6	14.12716	7.96714E-05					
-39.5	14.14701	7.96166E-05					
-39.4	14.16685	7.98562E-05					
-39.3	14.18672	7.98854E-05					
-39.2	14.20656	7.99858E-05					
-39.1	14.22642	8.00256E-05					
-39	14.24625	8.02442E-05					
-38.9	14.2661	8.02524E-05					
-38.8	14.28596	8.03493E-05					
-38.7	14.30582	8.04425E-05					
-38.6	14.32565	8.04568E-05					
-38.5	14.34548	8.06768E-05					
-38.4	14.36534	8.06236E-05					
-38.3	14.38518	8.06919E-05					
-38.2	14.40502	8.07672E-05					
-38.1	14.42483	8.0842E-05					
-38	14.44464	8.08832E-05					
-37.9	14.46444	8.09213E-05					
-37.8	14.48425	8.11201E-05					
-37.7	14.50409	8.09887E-05					
-37.6	14.52394	8.11212E-05					
-37.5	14.54379	8.11342E-05					
-37.4	14.56363	8.11889E-05					
-37.3	14.58348	8.12629E-05					
-37.2	14.60331	8.12139E-05					
-37.1	14.62315	8.13689E-05					
-37	14.64299	8.13838E-05					
-36.9	14.66284	8.14014E-05					
-36.8	14.68268	8.13769E-05					
-36.7	14.70254	8.14991E-05					
-36.6	14.72239	8.14738E-05					
-36.5	14.74226	8.15216E-05					
-36.4	14.76212	8.15186E-05					
-36.3	14.78198	8.1528E-05					
-36.2	14.80183	8.16158E-05					
-36.1	14.82172	8.151E-05					
-36	14.8416	8.16452E-05					
-35.9	14.86151	8.15513E-05					
-35.8	14.88142	8.16201E-05					
-35.7	14.90131	8.15979E-05					
-35.6	14.9212	8.1555E-05					
-35.5	14.94107	8.16538E-05					
-35.4	14.96094	8.16191E-05					
-35.3	14.98084	8.15999E-05					
-35.2	15.00073	8.15205E-05					
-35.1	15.02062	8.16368E-05					
-35	15.04052	8.14984E-05			-35	8.14984E-05	
-34.9	15.06043	8.15066E-05			36	-0.001311844	
-34.8	15.08034	8.15204E-05			71	-0.001393342	-1.96245E-05
-34.7	15.10024	8.1448E-05					
-34.6	15.12014	8.15409E-05					
-34.5	15.14002	8.14093E-05					
-34.4	15.15994	8.14378E-05					
-34.3	15.17986	8.13758E-05					
-34.2	15.19977	8.13782E-05					
-34.1	15.21967	8.12452E-05					
-34	15.23957	8.12741E-05					
-33.9	15.25945	8.12102E-05					
-33.8	15.27935	8.10446E-05					
-33.7	15.29921	8.10965E-05					
-33.6	15.3191	8.09806E-05					
-33.5	15.33897	8.09768E-05					
-33.4	15.35888	8.07906E-05					
-33.3	15.37877	8.08581E-05					
-33.2	15.39867	8.07276E-05					
-33.1	15.41856	8.07208E-05					
-33	15.43848	8.05941E-05					
-32.9	15.45838	8.0529E-05					
-32.8	15.47827	8.05327E-05					
-32.7	15.49816	8.04275E-05					
-32.6	15.51805	8.03092E-05					
-32.5	15.53795	8.02566E-05					
-32.4	15.55787	8.02236E-05					
-32.3	15.57776	8.00409E-05					
-32.2	15.59767	7.99378E-05					
-32.1	15.61757	7.99422E-05					
-32	15.63747	7.98025E-05					
-31.9	15.65736	7.96558E-05					
-31.8	15.67729	7.95662E-05					
-31.7	15.69721	7.94679E-05					
-31.6	15.71715	7.92963E-05					
-31.5	15.73707	7.92159E-05					
-31.4	15.75702	7.90885E-05					
-31.3	15.77696	7.90013E-05					
-31.2	15.79691	7.87717E-05					
-31.1	15.81683	7.86675E-05					
-31	15.8368	7.85837E-05					
-30.9	15.85674	7.83969E-05					
-30.8	15.87666	7.821E-05					
-30.7	15.89659	7.81048E-05					
-30.6	15.91654	7.79698E-05					
-30.5	15.93648	7.78329E-05					
-30.4	15.95639	7.75529E-05					
-30.3	15.97632	7.75069E-05					
-30.2	15.99625	7.73407E-05					
-30.1	16.01617	7.71729E-05					
-30	16.0361	7.69786E-05					
-29.9	16.05602	7.67772E-05					
-29.8	16.07594	7.67007E-05					
-29.7	16.09583	7.64176E-05					
-29.6	16.11576	7.62356E-05					
-29.5	16.13569	7.61016E-05					
-29.4	16.15562	7.59428E-05					
-29.3	16.1755	7.56168E-05					
-29.2	16.19541	7.54824E-05					
-29.1	16.2153	7.53117E-05					
-29	16.23519	7.49953E-05					
-28.9	16.25506	7.48423E-05					
-28.8	16.27494	7.46216E-05					
-28.7	16.29483	7.44341E-05					
-28.6	16.31473	7.41498E-05					
-28.5	16.33462	7.39494E-05					
-28.4	16.35452	7.36858E-05					
-28.3	16.37443	7.34759E-05					
-28.2	16.3943	7.31687E-05					
-28.1	16.41419	7.28819E-05					
-28	16.43411	7.27273E-05					
-27.9	16.45401	7.24485E-05					
-27.8	16.47393	7.21494E-05					
-27.7	16.49385	7.19385E-05					
-27.6	16.51378	7.16278E-05					
-27.5	16.53369	7.13812E-05					
-27.4	16.55357	7.11071E-05					
-27.3	16.57347	7.09047E-05					
-27.2	16.59342	7.04739E-05					
-27.1	16.61335	7.02605E-05					
-27	16.63327	6.99796E-05					
-26.9	16.65321	6.96617E-05					
-26.8	16.67317	6.94197E-05					
-26.7	16.69312	6.89774E-05					
-26.6	16.71307	6.87765E-05					
-26.5	16.73302	6.84177E-05					
-26.4	16.75295	6.80576E-05					
-26.3	16.77289	6.77293E-05					
-26.2	16.79284	6.74729E-05					
-26.1	16.81277	6.70464E-05					
-26	16.8327	6.67031E-05					
-25.9	16.85264	6.6446E-05					
-25.8	16.8726	6.60595E-05					
-25.7	16.89252	6.56856E-05					
-25.6	16.91247	6.5312E-05					
-25.5	16.9324	6.50013E-05					
-25.4	16.95234	6.46248E-05					
-25.3	16.97229	6.4152E-05					
-25.2	16.99221	6.39161E-05					
-25.1	17.01213	6.3428E-05					
-25	17.03206	6.31045E-05					
-24.9	17.05198	6.26547E-05					
-24.8	17.07189	6.23461E-05					
-24.7	17.0918	6.19774E-05					
-24.6	17.1117	6.15054E-05					
-24.5	17.13161	6.11681E-05					
-24.4	17.15154	6.07351E-05					
-24.3	17.17146	6.03375E-05					
-24.2	17.19139	5.9857E-05					
-24.1	17.21132	0.000059517					
-24	17.23124	5.90804E-05					
-23.9	17.25119	5.85283E-05					
-23.8	17.27111	5.83113E-05					
-23.7	17.29106	5.76632E-05					
-23.6	17.31097	5.72787E-05					
-23.5	17.33089	5.69085E-05					
-23.4	17.35082	5.64723E-05					
-23.3	17.37074	5.59435E-05					
-23.2	17.39068	5.55259E-05					
-23.1	17.41061	5.50262E-05					
-23	17.43053	5.45741E-05					
-22.9	17.45047	5.41032E-05					
-22.8	17.4704	0.000053633					
-22.7	17.49034	5.31223E-05					
-22.6	17.51029	5.26917E-05					
-22.5	17.53024	5.21812E-05					
-22.4	17.55016	5.16993E-05					
-22.3	17.57006	5.12009E-05					
-22.2	17.58997	5.06685E-05					
-22.1	17.60988	5.01756E-05					
-22	17.62981	4.96682E-05					
-21.9	17.64973	4.91146E-05					
-21.8	17.66961	4.85517E-05					
-21.7	17.68948	4.81161E-05					
-21.6	17.70934	4.74994E-05					
-21.5	17.72924	4.6962E-05					
-21.4	17.7491	4.6411E-05					
-21.3	17.76899	4.58948E-05					
-21.2	17.78889	4.5343E-05					
-21.1	17.80877	4.47434E-05					
-21	17.82866	4.42291E-05					
-20.9	17.84858	4.35926E-05					
-20.8	17.86847	4.31251E-05					
-20.7	17.88834	4.24787E-05					
-20.6	17.90822	4.1837E-05					
-20.5	17.9281	4.13951E-05					
-20.4	17.94798	4.06993E-05					
-20.3	17.96792	4.017E-05					
-20.2	17.98785	3.96053E-05					
-20.1	18.00778	3.89776E-05					
-20	18.02769	3.83364E-05					
-19.9	18.0476	3.77569E-05					
-19.8	18.06752	3.71948E-05					
-19.7	18.08748	3.65018E-05					
-19.6	18.10744	3.59267E-05					
-19.5	18.12741	3.53123E-05					
-19.4	18.14736	3.46949E-05					
-19.3	18.1673	3.40778E-05					
-19.2	18.18725	3.3386E-05					
-19.1	18.20718	3.27676E-05					
-19	18.22712	3.20827E-05					
-18.9	18.24705	3.14328E-05					
-18.8	18.26697	3.07778E-05					
-18.7	18.28693	3.01245E-05					
-18.6	18.30689	2.94267E-05					
-18.5	18.32685	2.87417E-05					
-18.4	18.3468	2.81179E-05					
-18.3	18.36674	2.7299E-05					
-18.2	18.38667	2.66855E-05					
-18.1	18.40661	2.60162E-05					
-18	18.42654	2.5253E-05					
-17.9	18.44651	2.45366E-05					
-17.8	18.46647	2.38193E-05					
-17.7	18.48642	2.31199E-05					
-17.6	18.50635	2.22597E-05					
-17.5	18.5263	2.16217E-05					
-17.4	18.54623	2.08282E-05					
-17.3	18.56619	2.00957E-05					
-17.2	18.58614	1.93107E-05					
-17.1	18.6061	1.85691E-05					
-17	18.62609	1.78381E-05					
-16.9	18.64604	1.69552E-05					
-16.8	18.66602	1.61925E-05					
-16.7	18.68602	1.54123E-05					
-16.6	18.70598	1.45928E-05					
-16.5	18.72598	1.37619E-05					
-16.4	18.74594	1.29443E-05					
-16.3	18.76594	1.22138E-05					
-16.2	18.78591	1.12528E-05					
-16.1	18.8059	1.04905E-05					
-16	18.82586	9.65133E-06					
-15.9	18.84587	8.75943E-06					
-15.8	18.86584	7.9275E-06					
-15.7	18.88581	7.05157E-06					
-15.6	18.90578	6.24378E-06					
-15.5	18.92577	5.31038E-06					
-15.4	18.94576	4.39015E-06					
-15.3	18.96574	3.58054E-06					
-15.2	18.98575	2.53869E-06					
-15.1	19.00574	1.67837E-06					
-15	19.02573	7.58133E-07					
-14.9	19.04572	-1.36908E-07					
-14.8	19.06569	-1.09299E-06					
-14.7	19.08565	-2.12875E-06					
-14.6	19.1056	-2.86513E-06					
-14.5	19.12556	-3.99391E-06					
-14.4	19.14553	-4.92045E-06					
-14.3	19.16548	-5.90062E-06					
-14.2	19.18544	-6.84873E-06					
-14.1	19.2054	-7.91767E-06					
-14	19.22533	-8.8388E-06					
-13.9	19.24529	-9.77577E-06					
-13.8	19.26524	-1.09313E-05					
-13.7	19.28517	-1.18743E-05					
-13.6	19.30512	-1.29981E-05					
-13.5	19.32507	-1.39241E-05					
-13.4	19.345	-1.509E-05					
-13.3	19.36494	-1.61497E-05					
-13.2	19.3849	-1.70201E-05					
-13.1	19.40483	-1.83068E-05					
-13	19.42479	-1.93317E-05					
-12.9	19.44473	-2.04445E-05					
-12.8	19.46466	-2.15E-05					
-12.7	19.48463	-2.27461E-05					
-12.6	19.5046	-2.38401E-05					
-12.5	19.52454	-2.48799E-05					
-12.4	19.5445	-2.6147E-05					
-12.3	19.56447	-2.72754E-05					
-12.2	19.58445	-2.84691E-05					
-12.1	19.60441	-2.95528E-05					
-12	19.6244	-3.08484E-05					
-11.9	19.64435	-3.1982E-05					
-11.8	19.66432	-3.30934E-05					
-11.7	19.68429	-3.44952E-05					
-11.6	19.70429	-3.56353E-05					
-11.5	19.72427	-3.68558E-05					
-11.4	19.74427	-3.81133E-05					
-11.3	19.76428	-3.93732E-05					
-11.2	19.78427	-4.06395E-05					
-11.1	19.80426	-4.19067E-05					
-11	19.82423	-4.32237E-05					
-10.9	19.84421	-4.45282E-05					
-10.8	19.86422	-4.57588E-05					
-10.7	19.88422	-4.711E-05					
-10.6	19.90421	-4.84743E-05					
-10.5	19.92419	-4.97952E-05					
-10.4	19.94421	-5.10322E-05					
-10.3	19.96417	-5.24705E-05					
-10.2	19.98413	-5.3852E-05					
-10.1	20.00412	-5.50937E-05					
-10	20.02408	-5.66E-05					
-9.9	20.04405	-5.79355E-05					
-9.8	20.06405	-5.93779E-05					
-9.7	20.08401	-0.000060766					
-9.6	20.10399	-6.22212E-05					
-9.5	20.12395	-6.36653E-05					
-9.4	20.14392	-6.50576E-05					
-9.3	20.16387	-6.65213E-05					
-9.2	20.18383	-6.80371E-05					
-9.1	20.20379	-6.96357E-05					
-9	20.22376	-7.10274E-05					
-8.9	20.24372	-7.25161E-05					
-8.8	20.26366	-7.41518E-05					
-8.7	20.2836	-7.57158E-05					
-8.6	20.30355	-7.71816E-05					
-8.5	20.32352	-7.87438E-05					
-8.4	20.34349	-8.03898E-05					
-8.3	20.36346	-8.18856E-05					
-8.2	20.38343	-8.34947E-05					
-8.1	20.40339	-8.51127E-05					
-8	20.42336	-8.68551E-05					
-7.9	20.44334	-8.84072E-05					
-7.8	20.46333	-8.99866E-05					
-7.7	20.48331	-9.18286E-05					
-7.6	20.50331	-9.33574E-05					
-7.5	20.5233	-9.51207E-05					
-7.4	20.54329	-9.67569E-05					
-7.3	20.5633	-9.85647E-05					
-7.2	20.58327	-0.000100197					
-7.1	20.60327	-0.000101956					
-7	20.62325	-0.000103716					
-6.9	20.64324	-0.000105426					
-6.8	20.66322	-0.000107237					
-6.7	20.6832	-0.000108926					
-6.6	20.70319	-0.0001108					
-6.5	20.72318	-0.000112551					
-6.4	20.74313	-0.000114375					
-6.3	20.76309	-0.000116226					
-6.2	20.78305	-0.00011803					
-6.1	20.80303	-0.000119964					
-6	20.823	-0.000121757					
-5.9	20.84297	-0.000123699					
-5.8	20.86292	-0.00012555					
-5.7	20.88286	-0.000127537					
-5.6	20.9028	-0.000129315					
-5.5	20.92274	-0.000131287					
-5.4	20.94267	-0.000133197					
-5.3	20.96261	-0.000135016					
-5.2	20.98254	-0.00013698					
-5.1	21.0025	-0.000138813					
-5	21.02244	-0.000140893					
-4.9	21.0424	-0.000142718					
-4.8	21.06236	-0.000144651					
-4.7	21.08235	-0.000146599					
-4.6	21.10231	-0.000148637					
-4.5	21.12226	-0.000150706					
-4.4	21.1422	-0.000152675					
-4.3	21.16216	-0.000154912					
-4.2	21.18215	-0.000156898					
-4.1	21.20209	-0.000159191					
-4	21.22204	-0.000161175					
-3.9	21.24199	-0.000163396					
-3.8	21.26196	-0.00016555					
-3.7	21.28196	-0.000167683					
-3.6	21.30193	-0.000169906					
-3.5	21.32191	-0.000172153					
-3.4	21.34188	-0.000174435					
-3.3	21.36185	-0.000176567					
-3.2	21.38184	-0.000178987					
-3.1	21.40182	-0.000181237					
-3	21.42178	-0.000183535					
-2.9	21.44175	-0.00018591					
-2.8	21.46168	-0.000188189					
-2.7	21.48163	-0.000190558					
-2.6	21.50156	-0.000192809					
-2.5	21.52154	-0.000195214					
-2.4	21.5415	-0.000197525					
-2.3	21.56147	-0.000199958					
-2.2	21.58143	-0.000202302					
-2.1	21.60138	-0.000204755					
-2	21.62135	-0.000207209					
-1.9	21.64131	-0.000209539					
-1.8	21.66128	-0.000212014					
-1.7	21.68122	-0.00021451					
-1.6	21.70118	-0.00021705					
-1.5	21.72112	-0.000219505					
-1.4	21.74108	-0.000222062					
-1.3	21.76102	-0.000224631					
-1.2	21.78098	-0.00022725					
-1.1	21.80091	-0.000229829					
-1	21.82086	-0.000232373					
-0.9	21.84079	-0.000235121					
-0.8	21.86076	-0.000237756					
-0.7	21.88071	-0.000240404					
-0.6	21.90067	-0.000243098					
-0.5	21.92062	-0.000245909					
-0.4	21.94057	-0.000248571					
-0.3	21.96051	-0.000251328					
-0.2	21.98044	-0.000254277					
-0.1	22.00038	-0.000257072					
0	22.02032	-0.000259986					
0.1	22.04029	-0.000262741					
0.2	22.06026	-0.000265704					
0.3	22.08021	-0.000268706					
0.4	22.10015	-0.000271642					
0.5	22.12008	-0.000274535					
0.6	22.14003	-0.000277598					
0.7	22.15997	-0.00028062					
0.8	22.17993	-0.000283565					
0.9	22.19988	-0.000286665					
1	22.21984	-0.000289729					
1.1	22.23981	-0.000292798					
1.2	22.25976	-0.000295896					
1.3	22.27972	-0.000299093					
1.4	22.29969	-0.00030231					
1.5	22.31964	-0.000305475					
1.6	22.33961	-0.000308689					
1.7	22.35961	-0.000311988					
1.8	22.37958	-0.000315305					
1.9	22.39957	-0.000318503					
2	22.41956	-0.000321872					
2.1	22.43955	-0.000325232					
2.2	22.45952	-0.000328572					
2.3	22.47952	-0.000331921					
2.4	22.49954	-0.000335263					
2.5	22.51955	-0.000338826					
2.6	22.53957	-0.000342156					
2.7	22.55961	-0.000345611					
2.8	22.57963	-0.000349197					
2.9	22.59966	-0.000352687					
3	22.6197	-0.000356232					
3.1	22.63974	-0.000359727					
3.2	22.65976	-0.000363366					
3.3	22.67982	-0.000366852					
3.4	22.69984	-0.000370314					
3.5	22.71988	-0.00037393					
3.6	22.73991	-0.000377362					
3.7	22.75994	-0.000381054					
3.8	22.77996	-0.000384677					
3.9	22.79999	-0.000388511					
4	22.82002	-0.000392157					
4.1	22.84004	-0.00039601					
4.2	22.86005	-0.000399797					
4.3	22.88006	-0.000403631					
4.4	22.90005	-0.000407577					
4.5	22.92003	-0.000411365					
4.6	22.94	-0.000415314					
4.7	22.95996	-0.000419305					
4.8	22.9799	-0.000423146					
4.9	22.99987	-0.000426988					
5	23.01983	-0.000430938					
5.1	23.0398	-0.000434883					
5.2	23.05976	-0.00043883					
5.3	23.07974	-0.000442822					
5.4	23.09971	-0.000446847					
5.5	23.11967	-0.00045097					
5.6	23.13963	-0.000454967					
5.7	23.15959	-0.000459114					
5.8	23.17954	-0.000463349					
5.9	23.19949	-0.000467348					
6	23.21946	-0.000471576					
6.1	23.23943	-0.000475704					
6.2	23.25937	-0.000480013					
6.3	23.27932	-0.000484217					
6.4	23.29928	-0.000488611					
6.5	23.31924	-0.000492988					
6.6	23.33921	-0.000497333					
6.7	23.35917	-0.000501767					
6.8	23.37916	-0.000506131					
6.9	23.39912	-0.00051063					
7	23.4191	-0.000515035					
7.1	23.43904	-0.000519577					
7.2	23.45898	-0.000523953					
7.3	23.47892	-0.000528554					
7.4	23.49884	-0.000533072					
7.5	23.51876	-0.000537604					
7.6	23.5387	-0.000542242					
7.7	23.55862	-0.000546777					
7.8	23.57856	-0.000551579					
7.9	23.59851	-0.000556051					
8	23.61845	-0.000560829					
8.1	23.63839	-0.000565443					
8.2	23.65835	-0.000570223					
8.3	23.67833	-0.000574898					
8.4	23.69829	-0.000579601					
8.5	23.71821	-0.000584421					
8.6	23.73817	-0.000588993					
8.7	23.75811	-0.000593853					
8.8	23.77807	-0.000598464					
8.9	23.79803	-0.000603158					
9	23.81799	-0.00060773					
9.1	23.83797	-0.000612313					
9.2	23.85797	-0.000617076					
9.3	23.87795	-0.00062177					
9.4	23.89796	-0.000626597					
9.5	23.91798	-0.00063139					
9.6	23.93799	-0.000636394					
9.7	23.95801	-0.000641149					
9.8	23.97804	-0.000646091					
9.9	23.99808	-0.000650968					
10	24.01808	-0.000655796					
10.1	24.03808	-0.000660635					
10.2	24.05808	-0.000665262					
10.3	24.07807	-0.000670174					
10.4	24.09804	-0.000674901					
10.5	24.11804	-0.000679731					
10.6	24.13807	-0.000684438					
10.7	24.15806	-0.000689394					
10.8	24.17807	-0.000694207					
10.9	24.19809	-0.000698958					
11	24.21809	-0.000703835					
11.1	24.23808	-0.00070866					
11.2	24.25808	-0.000713598					
11.3	24.27804	-0.000718363					
11.4	24.29803	-0.000723338					
11.5	24.31798	-0.00072824					
11.6	24.33794	-0.000733092					
11.7	24.3579	-0.000738056					
11.8	24.37786	-0.000742871					
11.9	24.3978	-0.000747796					
12	24.41772	-0.000752667					
12.1	24.43769	-0.000757513					
12.2	24.45764	-0.000762394					
12.3	24.4776	-0.000767338					
12.4	24.49758	-0.000772244					
12.5	24.51755	-0.000777172					
12.6	24.53749	-0.000782188					
12.7	24.55744	-0.000787034					
12.8	24.57738	-0.000792037					
12.9	24.59734	-0.000796852					
13	24.61727	-0.000801864					
13.1	24.63721	-0.000806726					
13.2	24.65717	-0.000811549					
13.3	24.67709	-0.000816489					
13.4	24.69703	-0.000821354					
13.5	24.71699	-0.000826247					
13.6	24.73692	-0.000830932					
13.7	24.75685	-0.000835763					
13.8	24.7768	-0.000840339					
13.9	24.79674	-0.000844883					
14	24.81669	-0.000849541					
14.1	24.83666	-0.000854248					
14.2	24.85664	-0.000858986					
14.3	24.8766	-0.000863622					
14.4	24.89658	-0.000868346					
14.5	24.91654	-0.000873091					
14.6	24.93654	-0.000877715					
14.7	24.95653	-0.000882303					
14.8	24.97653	-0.000886938					
14.9	24.99653	-0.000891505					
15	25.01652	-0.000895958					
15.1	25.03653	-0.000900377					
15.2	25.05654	-0.000904727					
15.3	25.07654	-0.00090918					
15.4	25.09658	-0.000913576					
15.5	25.1166	-0.000917849					
15.6	25.13662	-0.000922204					
15.7	25.15666	-0.000926593					
15.8	25.17671	-0.0009308					
15.9	25.19672	-0.000934971					
16	25.21677	-0.000939299					
16.1	25.23678	-0.000943439					
16.2	25.25676	-0.000947549					
16.3	25.27675	-0.000951776					
16.4	25.29675	-0.000955991					
16.5	25.31673	-0.000960108					
16.6	25.33673	-0.000964219					
16.7	25.35672	-0.000968345					
16.8	25.3767	-0.000972427					
16.9	25.39668	-0.000976448					
17	25.41667	-0.00098049					
17.1	25.43665	-0.000984511					
17.2	25.45662	-0.000988519					
17.3	25.47659	-0.000992481					
17.4	25.49656	-0.000996389					
17.5	25.51653	-0.001000382					
17.6	25.53649	-0.001004305					
17.7	25.55644	-0.001008191					
17.8	25.57639	-0.001012111					
17.9	25.59635	-0.001015959					
18	25.61633	-0.001019849					
18.1	25.63628	-0.001023548					
18.2	25.65626	-0.00102745					
18.3	25.67623	-0.001031219					
18.4	25.69618	-0.001034882					
18.5	25.71616	-0.001038633					
18.6	25.73613	-0.001042411					
18.7	25.75607	-0.00104601					
18.8	25.77603	-0.001049652					
18.9	25.79598	-0.001053256					
19	25.81597	-0.001056915					
19.1	25.83597	-0.001060515					
19.2	25.85596	-0.001063897					
19.3	25.87594	-0.00106739					
19.4	25.8959	-0.0010708					
19.5	25.91588	-0.001074119					
19.6	25.93586	-0.001077153					
19.7	25.95587	-0.001080771					
19.8	25.97587	-0.001084026					
19.9	25.99586	-0.001087397					
20	26.01589	-0.001090631					
20.1	26.03588	-0.001093903					
20.2	26.05588	-0.001097203					
20.3	26.07587	-0.001100367					
20.4	26.09588	-0.001103644					
20.5	26.11587	-0.001106826					
20.6	26.13585	-0.001109867					
20.7	26.15582	-0.001113005					
20.8	26.17582	-0.001116116					
20.9	26.19582	-0.001119129					
21	26.2158	-0.00112207					
21.1	26.23576	-0.001124993					
21.2	26.25571	-0.001127865					
21.3	26.27568	-0.001130853					
21.4	26.29565	-0.001133486					
21.5	26.31562	-0.001136347					
21.6	26.33557	-0.001139121					
21.7	26.35551	-0.001141872					
21.8	26.37545	-0.001144432					
21.9	26.3954	-0.001147131					
22	26.41535	-0.001149888					
22.1	26.43526	-0.001152377					
22.2	26.45522	-0.00115499					
22.3	26.47518	-0.00115754					
22.4	26.49512	-0.001160214					
22.5	26.51508	-0.001162558					
22.6	26.53504	-0.001165079					
22.7	26.55504	-0.001167604					
22.8	26.57504	-0.001169981					
22.9	26.59502	-0.001172482					
23	26.61501	-0.001174759					
23.1	26.635	-0.001177194					
23.2	26.65498	-0.001179509					
23.3	26.67496	-0.001181823					
23.4	26.69494	-0.001184131					
23.5	26.71492	-0.001186518					
23.6	26.73489	-0.001188681					
23.7	26.75491	-0.001190902					
23.8	26.77492	-0.001193226					
23.9	26.79491	-0.001195328					
24	26.8149	-0.001197671					
24.1	26.83488	-0.001199676					
24.2	26.85488	-0.001201816					
24.3	26.87487	-0.001203947					
24.4	26.89485	-0.00120596					
24.5	26.91484	-0.001207975					
24.6	26.93483	-0.001209995					
24.7	26.9548	-0.001212027					
24.8	26.97476	-0.001213927					
24.9	26.99472	-0.001215949					
25	27.01469	-0.001217814					
25.1	27.03463	-0.001219697					
25.2	27.0546	-0.001221589					
25.3	27.07457	-0.001223408					
25.4	27.09455	-0.001225311					
25.5	27.11452	-0.001227051					
25.6	27.1345	-0.001228947					
25.7	27.1545	-0.001230672					
25.8	27.17445	-0.00123251					
25.9	27.19442	-0.001234123					
26	27.2144	-0.001235906					
26.1	27.23439	-0.001237634					
26.2	27.25439	-0.001239295					
26.3	27.27437	-0.001240958					
26.4	27.29436	-0.001242614					
26.5	27.31437	-0.001244274					
26.6	27.33437	-0.001245797					
26.7	27.35439	-0.001247391					
26.8	27.37441	-0.0012489					
26.9	27.39443	-0.001250496					
27	27.41445	-0.001252038					
27.1	27.43443	-0.001253412					
27.2	27.45444	-0.001254939					
27.3	27.47445	-0.001256451					
27.4	27.49443	-0.001257812					
27.5	27.51442	-0.001259238					
27.6	27.53443	-0.001260663					
27.7	27.55445	-0.001261961					
27.8	27.57444	-0.001263351					
27.9	27.59447	-0.001264627					
28	27.61449	-0.001265911					
28.1	27.63451	-0.001267275					
28.2	27.65451	-0.001268493					
28.3	27.6745	-0.001269639					
28.4	27.6945	-0.001270974					
28.5	27.71449	-0.001272212					
28.6	27.73447	-0.001273313					
28.7	27.75446	-0.001274524					
28.8	27.77443	-0.001275645					
28.9	27.7944	-0.001276733					
29	27.81438	-0.001277854					
29.1	27.83436	-0.001278961					
29.2	27.85436	-0.001280072					
29.3	27.87434	-0.00128111					
29.4	27.89432	-0.001282036					
29.5	27.91429	-0.001283161					
29.6	27.93427	-0.001284165					
29.7	27.95423	-0.001285112					
29.8	27.97418	-0.001286008					
29.9	27.99414	-0.001287043					
30	28.01408	-0.001287963					
30.1	28.03401	-0.001288792					
30.2	28.05392	-0.001289749					
30.3	28.07385	-0.001290531					
30.4	28.09378	-0.001291491					
30.5	28.11369	-0.001292211					
30.6	28.13362	-0.001292985					
30.7	28.15354	-0.001293809					
30.8	28.17347	-0.001294479					
30.9	28.19344	-0.001295246					
31	28.2134	-0.001295851					
31.1	28.23335	-0.00129669					
31.2	28.2533	-0.001297264					
31.3	28.27324	-0.00129796					
31.4	28.2932	-0.001298593					
31.5	28.31317	-0.00129927					
31.6	28.33313	-0.001299797					
31.7	28.35309	-0.00130035					
31.8	28.37306	-0.001301001					
31.9	28.39302	-0.001301563					
32	28.41299	-0.001302082					
32.1	28.43298	-0.00130259					
32.2	28.45298	-0.001303163					
32.3	28.47301	-0.001303617					
32.4	28.49304	-0.001304034					
32.5	28.51305	-0.001304575					
32.6	28.53308	-0.001305031					
32.7	28.55309	-0.001305308					
32.8	28.57309	-0.001305729					
32.9	28.59308	-0.001306188					
33	28.61309	-0.001306598					
33.1	28.6331	-0.001306893					
33.2	28.65311	-0.001307341					
33.3	28.6731	-0.001307613					
33.4	28.69311	-0.001308083					
33.5	28.71312	-0.001308287					
33.6	28.73311	-0.001308701					
33.7	28.75313	-0.001308964					
33.8	28.77313	-0.001309192					
33.9	28.79314	-0.001309486					
34	28.81312	-0.001309724					
34.1	28.8331	-0.001310026					
34.2	28.85306	-0.001310169					
34.3	28.87302	-0.001310451					
34.4	28.89299	-0.001310573					
34.5	28.91293	-0.001310785					
34.6	28.93288	-0.001310934					
